user_id,feature_a,feature_b,feature_c,revenue,target
1,50.17096383626592,0.9409311129269357,102.43311022174456,116.2446847132619,1.0
2,56.79873770154981,0.7131564204233815,89.70422448035009,127.73619342225372,1.0
3,56.12360539292966,1.0474862871297028,89.85155114797297,121.00737100534334,1.0
4,47.44846461606166,-0.38924397003268574,91.73812291522097,121.86466953641975,1.0
5,48.510152444467764,0.7398063595133139,103.53427217974954,117.37469065549031,1.0
6,47.36307903483287,2.024481935859489,102.9584589409846,117.93695668960092,1.0
7,52.8486317878598,0.8036655593800595,92.54697069127293,121.7323498132769,1.0
8,49.71967780477191,-0.6198936689169603,107.37774596295455,105.25259991906358,1.0
9,53.73442808128272,0.6077124939345443,107.8469354090178,132.8964648978547,1.0
10,40.76337600512945,1.2623802917054945,101.72908164294878,113.69885158593745,1.0
11,57.832743873497606,0.3689862863896283,110.38388567755318,115.45348491951789,1.0
12,49.517839199221896,-0.5634006961428569,97.12637549392309,130.70797616572392,1.0
13,53.40189226637073,1.5430805830215768,98.86978864718093,121.7794698021188,1.0
14,49.31716833011586,-1.2497670465629258,104.72858674926634,120.33666843350434,1.0
15,48.10450716462574,0.5034250466559266,99.65955990722459,115.33344562319428,1.0
16,52.315550792987935,-0.016175574467128036,107.93899198451135,107.51064483030727,1.0
17,54.12256763765056,-1.1936657251775022,87.47331866806111,121.4795628414041,1.0
18,48.98735064653274,1.2194496835829487,114.25765059677497,129.56209110979805,1.0
19,49.236069107149014,0.3478875937013457,92.18728513746352,112.80275834633886,1.0
20,53.42849305404629,-1.166798177099069,98.35302150023068,130.90203889430887,1.0
21,45.64829679026414,0.6017283565618432,86.2245730091336,110.98286297001597,1.0
22,42.428082481343026,-0.43160042891134,106.0022231983893,114.12791099423828,1.0
23,51.97490931374765,-1.9027885021671262,112.73851373196493,124.04713239617854,1.0
24,46.647170881560605,-0.6889051253999523,110.71046928618783,120.00052182680147,1.0
25,40.398297049409855,0.2635514475016157,108.33374972262197,125.5271040089462,1.0
26,45.9297316802732,0.6357028862761235,84.42856730042706,114.0660952653627,1.0
27,47.662012205536264,0.16556490512827252,92.17831945721703,111.74590703585814,1.0
28,44.03398761283869,0.04516501126799043,95.37437008759836,105.06349839084683,1.0
29,42.53768057968483,0.46999000714326233,90.6526573280094,110.37031000279158,1.0
30,50.183189134724024,-0.210976101965214,111.22695230958675,111.39113796289628,1.0
31,54.486246283638735,1.176954603942294,101.84484312931268,108.58427503582011,1.0
32,48.834339610197716,0.14864164821343293,99.75522195774823,122.46768940272116,1.0
33,46.282019852455775,0.29392155247372515,104.87535732103507,114.68891867650701,1.0
34,51.924969043739544,0.540798991545746,90.48380962171734,104.09363950405235,1.0
35,53.58617903597192,-1.0571688403044779,90.91649271732808,139.86786113558745,1.0
36,48.499947007557616,-0.7092268763497593,91.18538009967162,113.32117070983014,1.0
37,52.72333903960446,1.5285791140398155,104.9762094896637,109.95592538063988,1.0
38,55.21437738291477,0.33530869036097966,103.41596379101505,129.91830588656498,1.0
39,48.96521781895838,-0.2826160786151785,105.78092467772177,129.3234706306056,1.0
40,45.93242229009214,0.3414835288114959,110.78383117529594,110.78927256513961,1.0
41,51.73825299257755,-0.48162223506155016,86.42699140961099,108.2081449000469,1.0
42,51.23772870481424,0.27856628863229466,94.39505613759415,111.99946599728337,1.0
43,55.494063842072045,-0.6658710549900579,101.47538093872694,129.03588634774047,1.0
44,43.577096105973276,0.27601881733916134,86.5125689282196,117.50991386165948,1.0
45,46.69193534822226,-1.5777025523190094,94.67824771667028,113.53041713308373,1.0
46,45.80916519642163,1.330919793665682,110.14028902903758,119.77302069804561,1.0
47,41.32992576883574,-0.5129578726969883,111.02644129537583,129.63353195921997,1.0
48,50.632172775984984,-1.5812411969951867,110.76706892413745,108.88359702475337,1.0
49,52.63902106247762,-0.2238416945870532,100.43017686109188,116.92958575557462,1.0
50,46.306049842620965,-0.3709961947182103,97.88032462956903,108.93219504061483,1.0
51,56.92823537248079,0.15239841860045156,110.79524690175616,137.3772439786388,1.0
52,54.10962168330218,-1.145250608848122,96.27354003556914,134.54655627494716,1.0
53,53.136882394177675,0.3974655997902583,103.3823899017528,127.60929663306709,1.0
54,52.00853545720485,3.623567688368005,113.25278924116557,118.93278732337056,1.0
55,54.77834782224318,-1.2786677207432902,96.32429199633147,125.2730129265153,1.0
56,43.34010080228449,0.3377155756992855,93.8944769906769,103.1838919119988,1.0
57,53.06964829124932,-0.31071885365042484,99.90628726674674,122.21141419979166,1.0
58,53.01388416766724,0.19260829481441374,105.98379178802324,109.31067827656061,1.0
59,41.161407114285126,-1.811809037837263,104.82409015834727,109.40181753060008,1.0
60,51.7351505102719,-1.1510093879783454,101.55857773210634,114.36219270014325,1.0
61,48.747893266450156,0.4596595352026752,105.56420135340372,117.1982660264909,1.0
62,53.9076134803085,-0.038418019395222595,84.00401256077333,124.59375395859144,1.0
63,47.80468906181166,1.6352381805909817,91.40734007682927,125.60542998655622,1.0
64,49.9087957117545,-0.7047973922713666,101.63226114422774,122.10138061451377,1.0
65,51.714257586588275,0.17449952715639466,90.71338477088631,112.44530724748518,1.0
66,45.61869155627896,2.913121452537828,86.58325557656991,125.40789430410933,1.0
67,52.99298324090192,-0.765561436417932,87.92180145605654,119.03242414220675,1.0
68,49.47518405738166,-0.9038334934759573,90.81836076774826,129.44183082527528,1.0
69,52.46241311839621,-0.035130084895088134,98.21525109175639,112.66295483902994,1.0
70,47.390812468316064,-0.04456267883565894,89.7737418400836,97.89419930889181,1.0
71,55.43100771638759,0.8441672801225347,102.34898838500992,116.18632636519659,1.0
72,53.02600989214737,0.12957587279758478,116.96224142665879,137.2101079518276,1.0
73,49.10987487640332,-0.7567393122486353,98.52373690857836,123.75189882468476,1.0
74,53.15978578546805,0.21142155200757654,112.74698910751052,118.44536663460566,1.0
75,56.298775806793124,2.6385967525787044,102.88431741888911,127.06909042666405,1.0
76,58.95587756748994,1.2717736740410226,88.80176500643206,124.0254597109237,1.0
77,42.132118147798906,-2.7821691176232233,97.43590425011378,123.69073042753368,1.0
78,54.415659058112595,-0.14201691359430452,90.18165258474382,115.89163502466192,1.0
79,52.32534254256691,-0.8750905219509657,107.6793538425716,120.60936831754996,1.0
80,49.53069609906828,0.6222625144051509,88.46904585979834,121.60953603354042,1.0
81,44.96667532511464,-0.17326348062410027,113.22572700919662,114.85870581058388,1.0
82,56.28594306736572,1.932695747995194,105.78187942570624,111.05015869103748,1.0
83,43.691310032777146,0.9312355636189067,79.7768989961861,121.11218128832806,1.0
84,52.83472732867374,0.8904028924592736,107.84341414603092,127.7476011071673,1.0
85,56.50933998101345,0.18657106002655185,115.530163621398,125.17843459555506,1.0
86,42.0016535597426,-0.04029765330752769,92.09476288385365,123.95182071733093,1.0
87,48.487410797583685,0.34017992887452764,109.85252212889633,124.03451951938013,1.0
88,43.4539159124185,1.295279791418775,82.01618268298752,140.67202173035201,1.0
89,51.220270540179506,0.534389769872797,102.52156611646002,122.0790697720826,1.0
90,57.571875653373276,-0.3511325658376627,83.38610638313212,128.33630469651715,1.0
91,60.11778014586099,1.2750846584688966,104.8239098964833,135.65679979978063,1.0
92,41.109427785582426,0.19211036905670717,82.12037249917401,120.42450485477366,1.0
93,47.125254971394696,-0.0776150634716236,73.6712979259133,122.11624038790568,1.0
94,53.517725466654554,-0.7913768386620321,103.9609316858496,128.35237209818365,1.0
95,57.896863260466105,-0.5659922764661505,122.87889768374534,133.50130616751636,1.0
96,52.10605322139149,-0.636046779726964,94.04330424358318,122.50484243897225,1.0
97,46.26924001204645,-2.79235715975389,108.30165546635624,122.90414255864633,1.0
98,51.48565754818719,1.0168462003981633,101.10711096394671,120.72671661109285,1.0
99,49.916903995095836,0.5664775694278109,96.76495260375306,110.35520646951349,1.0
100,48.98129638805915,-0.21427059157909795,106.15384285104017,128.9413429211577,1.0
101,46.327644507262896,1.045983738409203,116.42405379256776,117.98000996461198,1.0
102,51.93629877971503,0.43798777953339196,87.64872012811057,106.24997924991895,1.0
103,51.53939813182905,0.37156747896960074,105.63896944017068,118.84690628263218,1.0
104,49.535079362118246,-2.4747635495786637,103.45135429933568,106.18376111643016,1.0
105,48.891560301496646,-0.23301591961061885,85.75654329339868,111.96243236278994,1.0
106,43.575417147301636,0.5321891257672531,116.14710867232398,120.16867187381762,1.0
107,47.56912166429284,1.6096868317882371,119.49358710863824,112.66459376344845,1.0
108,56.03224835673321,1.8402948816174964,90.47228011316143,128.6025817863343,1.0
109,49.04720871566986,1.4258382457202734,117.37900495331739,108.2868855590387,1.0
110,42.801513415809374,-1.1616095185495017,100.56146118138976,122.15306302679838,1.0
111,56.67221403475658,-2.197671367087202,98.36751661155577,124.5141448037704,1.0
112,52.6513270424146,0.5704695747069322,115.0344894526476,131.73977363511824,1.0
113,60.540435143126516,0.027615835350643075,102.27432855211444,127.43977416260333,1.0
114,50.3125608469586,0.9625532543524465,103.23175906368624,121.92963562264185,1.0
115,47.69307710474154,-0.12588436360404337,115.17674974636292,120.70938839279744,1.0
116,42.76177650612227,0.2197549635234998,112.88219919497976,119.59974442176954,1.0
117,56.619191850319396,-1.499989013056637,108.93149417916258,129.17980259612784,1.0
118,62.84755756495256,0.44800965515897445,85.99450116059407,114.81761217596397,1.0
119,45.895325313880626,-0.44489845287418683,84.27609658755259,124.24190878173758,1.0
120,46.76456179887901,0.349985357704251,111.26141236690562,119.32698415302887,1.0
121,52.980943993361706,0.4594059935421338,90.73280474356997,122.00318832620192,1.0
122,45.84827282293307,-0.1172221448808959,101.48483545581814,117.98090895585128,1.0
123,48.64720816503905,0.31680112211393313,89.25928004945831,137.16299779423912,1.0
124,48.25081150278965,-0.013607030533302129,98.16313471271856,114.82613468410811,1.0
125,50.959794436460285,0.759199501128509,87.21304873751214,122.11046779314812,1.0
126,55.4740922170034,0.5017429484459656,116.3017405190906,122.29510256675499,1.0
127,50.1103379485696,-0.5472163690372069,89.8108757011326,124.95389411820678,1.0
128,54.59455047890069,-0.5879018811026014,98.78005732361994,123.69402548036767,1.0
129,47.90055551999753,1.7437387779906113,98.11800518386882,123.4882748510036,1.0
130,51.638992678617015,-0.10159549531612938,112.06097793270075,127.94798464918797,1.0
131,39.308872052434054,0.9918077625655023,85.80102443901552,108.05387619648785,1.0
132,42.75025966609306,0.39338573028374196,99.66657967578766,120.17387391879979,1.0
133,53.97956706340887,-0.5641124904961297,97.90765732421228,110.22654750962646,1.0
134,47.04925300479527,-0.7489737969543596,105.29925541215472,121.95676622494197,1.0
135,52.899574617363285,0.12012568949433819,104.72016779180996,110.63514229270531,1.0
136,52.71172127407322,0.2566544207133919,95.36253466058523,112.41745819229979,1.0
137,56.61139429118407,0.6143637194600546,102.39585991125305,119.61403002451578,1.0
138,54.059295298381,-1.2669334275073838,96.25368817757912,131.27076596054016,1.0
139,55.08495675083306,-0.5946832824261059,104.68115237391893,124.71987340515687,1.0
140,49.44164334667895,-0.0948662034142554,98.97419834175349,122.47457352878934,1.0
141,46.50857411718561,1.6007494601475956,93.44430906272248,131.32917156443133,1.0
142,46.34220611137168,-2.360178570626117,99.72442977384365,112.54191415771697,1.0
143,47.55978029855633,0.43911164810792375,103.63783961309521,103.36781711950113,1.0
144,44.35085442993447,-0.540045858613423,122.65882601315218,116.71439651518638,1.0
145,47.26278208939821,0.43137734284316537,95.08768129214188,117.88032161815126,1.0
146,49.53715474245763,-0.49197890628019864,103.06658064439355,129.98430129745302,1.0
147,51.25805978552907,0.36455106356938455,114.6303672161619,137.22038219801766,1.0
148,48.30554604965107,1.5646380406865834,79.21831323992296,109.46932926425652,1.0
149,40.38158566823359,0.3541965034570923,82.569618023653,139.92725145565436,1.0
150,49.63858522748538,0.4333999424778123,88.11340649884171,132.62450569959657,1.0
151,51.126728935136086,0.37285788843488454,98.85763457165086,126.81821242762956,1.0
152,55.42237797321922,-0.7503135205031676,124.39976781493071,123.05446428011068,1.0
153,52.88931947807913,0.5430178518609218,103.91366972395328,139.51908726035182,1.0
154,46.78219656927245,-0.2083465627309807,112.08075341680204,120.75499933906865,1.0
155,46.38111719937641,-0.8117136441585762,97.77960649303564,116.32117628705372,1.0
156,60.05298761187862,-0.03854792621162633,75.36276235700919,121.2238281178897,1.0
157,53.783189770086175,-0.22728847344793018,76.8636164055928,109.15734550547316,1.0
158,59.1571991136892,0.7534797953242457,110.18619235672864,123.8878723008767,1.0
159,60.647222656098265,-0.042839224997523975,101.848595425053,119.23349089316734,1.0
160,45.90958166697303,-0.5294420574942039,87.0150083218732,122.75679283193432,1.0
161,51.926346511387294,1.45597157572164,111.17320681999982,122.99388186116876,1.0
162,52.290835024185235,0.9883877626799242,84.61045024452423,111.6416727464549,1.0
163,52.79806112030943,1.2697294379343214,111.34242123202864,130.64257311364332,1.0
164,52.709511126410334,0.6076673620145931,114.51340849665974,111.99463306947102,1.0
165,51.0102731845579,-0.1096989944346554,92.35176624443685,127.21889948257515,1.0
166,50.87064622124882,-0.419093403898315,88.91882961934493,107.36739411260854,1.0
167,42.4875002945278,-0.2793399950521628,108.44327050631762,123.08701819061442,1.0
168,49.17299408407876,0.947690609812321,89.04711421369383,113.5554867828586,1.0
169,46.26190149491234,0.11190328024474155,108.61886457197639,120.4579569942568,1.0
170,50.63043652803214,-1.4828431443678827,88.04761222036363,114.90628539122929,1.0
171,47.66226869968212,-0.03908279771702316,108.07578560264159,102.65219934584293,1.0
172,53.092603755814714,-1.416104206201203,100.938669435534,111.2018501822727,1.0
173,54.095378548399715,0.16586583406235444,95.67221623338354,120.66983067678197,1.0
174,51.543461825042655,-1.2038196342115577,91.04315317375698,125.11315858680649,1.0
175,51.58084072157943,-1.2639361282142565,102.37574769854812,108.36851054411747,1.0
176,50.46473342474983,0.11857945392169375,81.07339366665747,103.1212220602602,1.0
177,47.76101053518897,-0.07821432580871404,97.2403582775108,113.14520726204184,1.0
178,49.17749367883614,-1.6617616997896087,96.03845830772195,118.43168601774147,1.0
179,47.52176968346428,0.7482237180713578,106.78359927788985,115.05746029926644,1.0
180,51.939935670728964,2.163096688484254,87.4617964482485,113.64603548561054,1.0
181,50.070567059209864,-1.4813757442910636,117.13438138595444,126.92821944830757,1.0
182,52.906455993044254,1.819849718777903,96.88419227219354,127.8505301994494,1.0
183,43.3567584420095,-0.6877894242282072,88.61832477733537,126.05754856895047,1.0
184,54.43889464202436,-0.494090619164775,113.86078749503798,112.61964359373647,1.0
185,46.18651881574627,-0.17888722093774223,116.62931037240985,120.73350436112102,1.0
186,46.32858906864867,-1.4452772206653441,98.12228000026012,118.57414277904654,1.0
187,49.01278507569131,1.2991272144382633,91.08927160683774,108.70369428940062,1.0
188,47.18307706132367,0.49269362843733516,100.16052968645974,127.1832062799442,1.0
189,51.45562597749145,-0.7514542018131687,93.09588265158544,120.82689810444086,1.0
190,47.129176117674795,-0.27707715462169724,96.87966460224763,116.24388517336125,1.0
191,44.65261224740537,-1.5163594379661103,115.58429395679013,131.4634837013661,1.0
192,45.77098595810493,-0.34775774018957095,103.91900987233834,126.23365588013291,1.0
193,56.55991662633756,0.9362131514399774,101.45393824200374,126.97103380877898,1.0
194,50.22129164318637,-1.7152897721430407,103.46012196219428,129.72315157161296,1.0
195,44.16234857527695,-0.43624032895121256,99.41910193697495,125.86532204125406,1.0
196,50.041887015887106,0.14679173564781178,108.41567862220091,109.99980519063257,1.0
197,42.22026792647296,1.048239345847918,108.79290130895176,117.01080320952677,1.0
198,58.947832789861536,1.3493305527405735,96.30283278844293,128.14627369270406,1.0
199,42.37760919854511,-0.4572529558366793,101.05088392041885,113.96893602871715,1.0
200,52.39376352322784,-0.7403068765758416,124.1360767881165,120.41491948490017,1.0
201,52.718128321571136,0.4503996611125889,104.21599146172402,123.29974403376774,1.0
202,42.74996123079735,-0.3632547919216609,98.14146616611812,131.64931964658317,1.0
203,51.501382592091446,-0.31001937339348457,120.4969175279507,130.5065447757512,1.0
204,54.985860200828796,1.080183678943012,100.09432553838472,127.3026295713227,1.0
205,52.337876428809274,1.6897378703352741,89.02698075623562,118.62275006105983,1.0
206,51.30508137041676,0.2658675711343094,106.74580859823949,127.43205555913922,1.0
207,54.745483407305024,-0.19221477473105453,91.00173850348926,124.33659265728114,1.0
208,50.80452274444331,0.5712619649762886,95.02777485521563,118.81616784986805,1.0
209,51.68212644038528,-1.8875158294293481,103.26325386324024,130.9711283257642,1.0
210,49.36644226758034,-0.018249063351038427,98.7323307515156,124.06482614109748,1.0
211,53.15902863007738,-1.0605768454545814,92.3651339258496,114.0587372202541,1.0
212,45.29307926381317,2.389427838640195,94.49043412441411,130.2353120443521,1.0
213,53.95881629437112,0.7201999274777301,94.06623997323027,118.06287669305975,1.0
214,47.47349233105743,0.14136984774843156,111.66186454442854,124.8516946516181,1.0
215,44.54673313469577,-0.19436462925611991,92.78999789127242,107.90554173803226,1.0
216,51.826244778859845,-2.5149560405578164,94.2778093929508,119.9432960914599,1.0
217,58.46477775761822,0.7128045242850151,120.38354369963076,112.52647233644382,1.0
218,54.808391057953685,1.629368948143988,94.46235673215946,112.31179455191617,1.0
219,47.421750861986666,-0.7288198970816447,114.89417708520345,104.80646431429936,1.0
220,53.4902983599931,0.6834045108873033,113.15732202555955,137.23584661095592,1.0
221,47.72895440139315,0.7225431565597581,98.47248379069393,118.8874979169335,1.0
222,49.37990271931843,-1.5481276661378405,85.80608665844552,121.99104325974216,1.0
223,50.447642466085384,0.9357403471823039,104.53014131080948,128.9479344432882,1.0
224,38.413908915496876,1.3547810757074732,106.72675147079705,119.10797367875807,1.0
225,50.95807383081242,0.2284801183115689,109.67804481738963,124.18904506354147,1.0
226,44.85195405590997,-0.0631819947053648,100.71894237695216,109.20703424827485,1.0
227,46.51300693272378,0.7879634903939723,112.04557485284828,121.64934763529631,1.0
228,42.62804794639641,-1.540753975374614,113.9035860705271,116.76568818541223,1.0
229,42.41720890926898,0.0932807028593647,89.456179591452,124.0803179842496,1.0
230,45.2836779963928,1.0543419572150396,114.29488307035732,121.5225328627038,1.0
231,54.12798647649291,-1.2424353315034766,101.7454235416077,108.98831440238222,1.0
232,58.33020673731788,0.9925712091532602,94.34255944027163,105.25731679690978,1.0
233,49.8739744824024,-0.4182296589367618,96.81372271906238,111.95135765116225,1.0
234,55.458954667816556,-2.080826953612437,118.77572141518748,125.9672623133198,1.0
235,48.68009676560659,-0.10574795422979402,109.84029977608748,123.46927872862149,1.0
236,40.440135876036194,-0.9718966095973122,82.10954040475565,123.2924162974539,1.0
237,50.74958308010715,0.31925964053282635,100.83457509073881,103.91058352689501,1.0
238,52.22824131571286,-1.1721411508347122,98.60150051420777,98.5477560252139,1.0
239,47.85691722621209,1.0502759086725666,98.24412728043062,115.06970762030504,1.0
240,51.511121171064616,-0.738830321868627,94.86844773259635,117.39540026735368,1.0
241,52.8627812380466,0.3563574951593681,85.43698525465456,115.22672665558879,1.0
242,45.68296216183152,-0.5939799434324009,108.61644312705832,122.88819492001848,1.0
243,42.615829512178486,-0.32290531215810686,90.60310259903687,118.67942890757519,1.0
244,48.89372917328994,1.191760044649294,96.29958890823994,110.55805735484672,1.0
245,48.94469729864809,0.21527844622988399,93.9761471425286,113.00362000987023,1.0
246,48.23668393072292,-0.3950320911956994,92.72176122126082,121.18495418572249,1.0
247,54.93623376400683,-1.2515080145573771,107.43236675560577,120.6191699971811,1.0
248,58.62794394704719,1.1599512739010769,103.83774158464328,119.441474213712,1.0
249,47.91676491008096,0.73281116928691,93.25838366322579,138.17256349655514,1.0
250,53.49443351581376,-0.3265355739495917,90.55189308492034,117.92975918739484,1.0
